FIPS Code,Geography,Year,Program Type,Population
36055,Monroe County,2000,Intercensal Population Estimate,738979
36055,Monroe County,2000,Census Base Population,735328
36057,Montgomery County,2000,Intercensal Population Estimate,49605
36057,Montgomery County,2000,Census Base Population,49637
36059,Nassau County,2000,Census Base Population,1334625
36059,Nassau County,2000,Intercensal Population Estimate,1336713
36061,New York County,2000,Census Base Population,1538096
36061,New York County,2000,Intercensal Population Estimate,1540547
36063,Niagara County,2000,Intercensal Population Estimate,219620
36063,Niagara County,2000,Census Base Population,219795
36065,Oneida County,2000,Intercensal Population Estimate,235146
36065,Oneida County,2000,Census Base Population,235516
36067,Onondaga County,2000,Intercensal Population Estimate,458034
36067,Onondaga County,2000,Census Base Population,458326
36069,Ontario County,2000,Intercensal Population Estimate,100106
36069,Ontario County,2000,Census Base Population,100009
36071,Orange County,2000,Intercensal Population Estimate,342892
36071,Orange County,2000,Census Base Population,341397
36073,Orleans County,2000,Census Base Population,44184
36073,Orleans County,2000,Intercensal Population Estimate,44178
36075,Oswego County,2000,Census Base Population,122387
36075,Oswego County,2000,Intercensal Population Estimate,122477
36077,Otsego County,2000,Census Base Population,61692
36077,Otsego County,2000,Intercensal Population Estimate,61860
36079,Putnam County,2000,Intercensal Population Estimate,96049
36079,Putnam County,2000,Census Base Population,95731
36081,Queens County,2000,Census Base Population,2229394
36081,Queens County,2000,Intercensal Population Estimate,2230501
36083,Rensselaer County,2000,Intercensal Population Estimate,152684
36083,Rensselaer County,2000,Census Base Population,152553
36085,Richmond County,2000,Census Base Population,443762
36085,Richmond County,2000,Intercensal Population Estimate,445235
36087,Rockland County,2000,Census Base Population,286794
36087,Rockland County,2000,Intercensal Population Estimate,287720
36089,St. Lawrence County,2000,Intercensal Population Estimate,111864
36089,St. Lawrence County,2000,Census Base Population,111922
36091,Saratoga County,2000,Intercensal Population Estimate,201514
36091,Saratoga County,2000,Census Base Population,200626
36093,Schenectady County,2000,Census Base Population,146652
36093,Schenectady County,2000,Intercensal Population Estimate,146581
36095,Schoharie County,2000,Census Base Population,31488
36095,Schoharie County,2000,Intercensal Population Estimate,31514
36097,Schuyler County,2000,Census Base Population,19188
36097,Schuyler County,2000,Intercensal Population Estimate,19232
36099,Seneca County,2000,Census Base Population,33319
36099,Seneca County,2000,Intercensal Population Estimate,33343
36101,Steuben County,2000,Census Base Population,98681
36101,Steuben County,2000,Intercensal Population Estimate,98764
36103,Suffolk County,2000,Intercensal Population Estimate,1424081
36103,Suffolk County,2000,Census Base Population,1419379
36105,Sullivan County,2000,Census Base Population,73885
36105,Sullivan County,2000,Intercensal Population Estimate,74134
36107,Tioga County,2000,Intercensal Population Estimate,51838
36107,Tioga County,2000,Census Base Population,51883
36109,Tompkins County,2000,Census Base Population,96487
36109,Tompkins County,2000,Intercensal Population Estimate,96608
36111,Ulster County,2000,Intercensal Population Estimate,177810
36111,Ulster County,2000,Census Base Population,177726
36113,Warren County,2000,Intercensal Population Estimate,63273
36113,Warren County,2000,Census Base Population,63263
36115,Washington County,2000,Census Base Population,61032
36115,Washington County,2000,Intercensal Population Estimate,60977
36117,Wayne County,2000,Intercensal Population Estimate,93791
36117,Wayne County,2000,Census Base Population,93779
36119,Westchester County,2000,Intercensal Population Estimate,925511
36119,Westchester County,2000,Census Base Population,923621
36121,Wyoming County,2000,Census Base Population,43462
36121,Wyoming County,2000,Intercensal Population Estimate,43399
36123,Yates County,2000,Census Base Population,24591
36123,Yates County,2000,Intercensal Population Estimate,24723
36000,New York State,1999,Intercensal Population Estimate,18882725
36001,Albany County,1999,Intercensal Population Estimate,294692
36003,Allegany County,1999,Intercensal Population Estimate,49997
36005,Bronx County,1999,Intercensal Population Estimate,1317895
36007,Broome County,1999,Intercensal Population Estimate,200881
36009,Cattaraugus County,1999,Intercensal Population Estimate,84050
36011,Cayuga County,1999,Intercensal Population Estimate,82034
36013,Chautauqua County,1999,Intercensal Population Estimate,140087
36015,Chemung County,1999,Intercensal Population Estimate,91284
36017,Chenango County,1999,Intercensal Population Estimate,51286
36019,Clinton County,1999,Intercensal Population Estimate,79875
36021,Columbia County,1999,Intercensal Population Estimate,63217
36023,Cortland County,1999,Intercensal Population Estimate,48734
36025,Delaware County,1999,Intercensal Population Estimate,48069
36027,Dutchess County,1999,Intercensal Population Estimate,277586
36029,Erie County,1999,Intercensal Population Estimate,952546
36031,Essex County,1999,Intercensal Population Estimate,38664
36033,Franklin County,1999,Intercensal Population Estimate,51061
36035,Fulton County,1999,Intercensal Population Estimate,55011
36037,Genesee County,1999,Intercensal Population Estimate,60554
36039,Greene County,1999,Intercensal Population Estimate,47975
36041,Hamilton County,1999,Intercensal Population Estimate,5325
36043,Herkimer County,1999,Intercensal Population Estimate,64462
36045,Jefferson County,1999,Intercensal Population Estimate,112081
36047,Kings County,1999,Intercensal Population Estimate,2447352
36049,Lewis County,1999,Intercensal Population Estimate,26914
36051,Livingston County,1999,Intercensal Population Estimate,64243
36053,Madison County,1999,Intercensal Population Estimate,69523
36055,Monroe County,1999,Intercensal Population Estimate,733679
36057,Montgomery County,1999,Intercensal Population Estimate,49918
36059,Nassau County,1999,Intercensal Population Estimate,1330815
36061,New York County,1999,Intercensal Population Estimate,1535624
36063,Niagara County,1999,Intercensal Population Estimate,220556
36065,Oneida County,1999,Intercensal Population Estimate,235412
36067,Onondaga County,1999,Intercensal Population Estimate,458575
36069,Ontario County,1999,Intercensal Population Estimate,99802
36071,Orange County,1999,Intercensal Population Estimate,336630
36073,Orleans County,1999,Intercensal Population Estimate,44183
36075,Oswego County,1999,Intercensal Population Estimate,122199
36077,Otsego County,1999,Intercensal Population Estimate,61629
36079,Putnam County,1999,Intercensal Population Estimate,94647
36081,Queens County,1999,Intercensal Population Estimate,2208975
36083,Rensselaer County,1999,Intercensal Population Estimate,152392
36085,Richmond County,1999,Intercensal Population Estimate,437814
36087,Rockland County,1999,Intercensal Population Estimate,285265
36089,St. Lawrence County,1999,Intercensal Population Estimate,112202
36091,Saratoga County,1999,Intercensal Population Estimate,198641
36093,Schenectady County,1999,Intercensal Population Estimate,146857
36095,Schoharie County,1999,Intercensal Population Estimate,31537
36097,Schuyler County,1999,Intercensal Population Estimate,19117
36099,Seneca County,1999,Intercensal Population Estimate,33231
36101,Steuben County,1999,Intercensal Population Estimate,98458
36103,Suffolk County,1999,Intercensal Population Estimate,1406161
36105,Sullivan County,1999,Intercensal Population Estimate,73341
36107,Tioga County,1999,Intercensal Population Estimate,51892
36109,Tompkins County,1999,Intercensal Population Estimate,96656
36111,Ulster County,1999,Intercensal Population Estimate,176526
36113,Warren County,1999,Intercensal Population Estimate,63031
36115,Washington County,1999,Intercensal Population Estimate,61043
36117,Wayne County,1999,Intercensal Population Estimate,93790
36119,Westchester County,1999,Intercensal Population Estimate,918532
36121,Wyoming County,1999,Intercensal Population Estimate,43584
36123,Yates County,1999,Intercensal Population Estimate,24613
36000,New York State,1998,Intercensal Population Estimate,18755906
36001,Albany County,1998,Intercensal Population Estimate,295097
36003,Allegany County,1998,Intercensal Population Estimate,49991
36005,Bronx County,1998,Intercensal Population Estimate,1300823
36007,Broome County,1998,Intercensal Population Estimate,201072
36009,Cattaraugus County,1998,Intercensal Population Estimate,84519
36011,Cayuga County,1998,Intercensal Population Estimate,82497
36013,Chautauqua County,1998,Intercensal Population Estimate,140784
36015,Chemung County,1998,Intercensal Population Estimate,91791
36017,Chenango County,1998,Intercensal Population Estimate,51432
36019,Clinton County,1998,Intercensal Population Estimate,79926
36021,Columbia County,1998,Intercensal Population Estimate,63356
36023,Cortland County,1998,Intercensal Population Estimate,48755
36025,Delaware County,1998,Intercensal Population Estimate,47999
36027,Dutchess County,1998,Intercensal Population Estimate,273784
36029,Erie County,1998,Intercensal Population Estimate,956578
36031,Essex County,1998,Intercensal Population Estimate,38506
36033,Franklin County,1998,Intercensal Population Estimate,49620
36035,Fulton County,1998,Intercensal Population Estimate,54971
36037,Genesee County,1998,Intercensal Population Estimate,60877
36039,Greene County,1998,Intercensal Population Estimate,47771
36041,Hamilton County,1998,Intercensal Population Estimate,5296
36043,Herkimer County,1998,Intercensal Population Estimate,64909
36045,Jefferson County,1998,Intercensal Population Estimate,112546
36047,Kings County,1998,Intercensal Population Estimate,2422434
36049,Lewis County,1998,Intercensal Population Estimate,27072
36051,Livingston County,1998,Intercensal Population Estimate,63948
36053,Madison County,1998,Intercensal Population Estimate,69464
36055,Monroe County,1998,Intercensal Population Estimate,734076
36057,Montgomery County,1998,Intercensal Population Estimate,50321
36059,Nassau County,1998,Intercensal Population Estimate,1322950
36061,New York County,1998,Intercensal Population Estimate,1531067
36063,Niagara County,1998,Intercensal Population Estimate,221884
36065,Oneida County,1998,Intercensal Population Estimate,235710
36067,Onondaga County,1998,Intercensal Population Estimate,459882
36069,Ontario County,1998,Intercensal Population Estimate,99603
36071,Orange County,1998,Intercensal Population Estimate,332199
36073,Orleans County,1998,Intercensal Population Estimate,44167
36075,Oswego County,1998,Intercensal Population Estimate,122153
36077,Otsego County,1998,Intercensal Population Estimate,61379
36079,Putnam County,1998,Intercensal Population Estimate,93301
36081,Queens County,1998,Intercensal Population Estimate,2174983
36083,Rensselaer County,1998,Intercensal Population Estimate,153085
36085,Richmond County,1998,Intercensal Population Estimate,428952
36087,Rockland County,1998,Intercensal Population Estimate,282044
36089,St. Lawrence County,1998,Intercensal Population Estimate,112261
36091,Saratoga County,1998,Intercensal Population Estimate,196513
36093,Schenectady County,1998,Intercensal Population Estimate,147738
36095,Schoharie County,1998,Intercensal Population Estimate,31279
36097,Schuyler County,1998,Intercensal Population Estimate,19143
36099,Seneca County,1998,Intercensal Population Estimate,33184
36101,Steuben County,1998,Intercensal Population Estimate,98657
